article_id;category_id
50418;99
50419;99
50420;99
50421;99
50422;99
50423;99
50424;99
50425;99
50426;99
50427;99
50428;99
50429;99
50430;99
50431;99
50432;99
50433;99
50434;99
50435;99
50436;99
50437;99
50438;99
50439;99
50440;99
50441;99
50442;99
50443;99
50444;99
50445;99
50446;99
50447;99
50448;99
50449;99
50450;99
50451;99
50452;99
50453;99
50454;99
50455;99
50456;99
50457;99
50458;99
50459;99
50460;99
50461;99
50462;99
50463;99
50464;99
50465;99
50466;99
50467;99
50468;99
50469;99
50470;99
50471;99
50472;99
50473;99
50474;99
50475;99
50476;99
50477;99
50478;99
50479;99
50480;99
50481;99
50482;99
50483;99
50484;99
50485;99
50486;99
50487;99
50488;99
50489;99
50490;99
50491;99
50492;99
50493;99
50494;99
50495;99
50496;99
50497;99
50498;99
50499;99
50500;99
50501;99
50502;99
50503;99
50504;99
50505;99
50506;99
50507;99
50508;99
50509;99
50510;99
50511;99
50512;99
50513;99
50514;99
50515;99
50516;99
50517;99
50518;99
50519;99
50520;99
50521;99
50522;99
50523;99
50524;99
50525;99
50526;99
50527;99
50528;99
50529;99
50530;99
50531;99
50532;99
50533;99
50534;99
50535;99
50536;99
50537;99
50538;99
50539;99
50540;99
50541;99
50542;99
50543;99
50544;99
50545;99
50546;99
50547;99
50548;99
50549;99
50550;99
50551;99
50552;99
50553;99
50554;99
50555;99
50556;99
50557;99
50558;99
50559;99
50560;99
50561;99
50562;99
50563;99
50564;99
50565;99
50566;99
50567;99
50568;99
50569;99
50570;99
50571;99
50572;99
50573;99
50574;99
50575;99
50576;99
50577;99
50578;99
50579;99
50580;99
50581;99
50582;99
50583;99
50584;99
50585;99
50586;99
50587;99
50588;99
50589;99
50590;99
50591;99
50592;99
50593;99
50594;99
50595;99
50596;99
50597;99
50598;99
50599;99
50600;99
50601;99
50602;99
50603;99
50604;99
50605;99
50606;99
50607;99
50608;99
50609;99
50610;99
50611;99
50612;99
50613;99
50614;99
50615;99
50616;99
50617;99
50618;99
50619;99
50620;99
50621;99
50622;99
50623;99
50624;99
50625;99
50626;99
50627;99
50628;99
50629;99
50630;99
50631;99
50632;99
50633;99
50634;99
50635;99
50636;99
50637;99
50638;99
50639;99
50640;99
50641;99
50642;99
50643;99
50644;99
50645;99
50646;99
50647;99
50648;99
50649;99
50650;99
50651;99
50652;99
50653;99
50654;99
50655;99
50656;99
50657;99
50658;99
50659;99
50660;99
50661;99
50662;99
50663;99
50664;99
50665;99
50666;99
50667;99
50668;99
50669;99
50670;99
50671;99
50672;99
50673;99
50674;99
50675;99
50676;99
50677;99
50678;99
50679;99
50680;99
50681;99
50682;99
50683;99
50684;99
50685;99
50686;99
50687;99
50688;99
50689;99
50690;99
50691;99
50692;99
50693;99
50694;99
50695;99
50696;99
50697;99
50698;99
50699;99
50700;99
50701;99
50702;99
50703;99
50704;99
50705;99
50706;99
50707;99
50708;99
50709;99
50710;99
50711;99
50712;99
50713;99
50714;99
50715;99
50716;99
50717;99
50718;99
50719;99
50720;99
50721;99
50722;99
50723;99
50724;99
50725;99
50726;99
50727;99
50728;99
50729;99
50730;99
50731;99
50732;99
50733;99
50734;99
50735;99
50736;99
50737;99
50738;99
50739;99
50740;99
50741;99
50742;99
50743;99
50744;99
50745;99
50746;99
50747;99
50748;99
50749;99
50750;99
50751;99
50752;99
50753;99
50754;99
50755;99
50756;99
50757;99
50758;99
50759;99
50760;99
50761;99
50762;99
50763;99
50764;99
50765;99
50766;99
50767;99
50768;99
50769;99
50770;99
50771;99
50772;99
50773;99
50774;99
50775;99
50776;99
50777;99
50778;99
50779;99
50780;99
50781;99
50782;99
50783;99
50784;99
50785;99
50786;99
50787;99
50788;99
50789;99
50790;99
50791;99
50792;99
50793;99
50794;99
50795;99
50796;99
50797;99
50798;99
50799;99
50800;99
50801;99
50802;99
50803;99
50804;99
50805;99
50806;99
50807;99
50808;99
50809;99
50810;99
50811;99
50812;99
50813;99
50814;99
50815;99
50816;99
50817;99
50818;99
50819;99
50820;99
50821;99
50822;99
50823;99
50824;99
50825;99
50826;99
50827;99
50828;99
50829;99
50830;99
50831;99
50832;99
50833;99
50834;99
50835;99
50836;99
50837;99
50838;99
50839;99
50840;99
50841;99
50842;99
50843;99
50844;99
50845;99
50846;99
50847;99
50848;99
50849;99
50850;99
50851;99
50852;99
50853;99
50854;99
50855;99
50856;99
50857;99
50858;99
50859;99
50860;99
50861;99
50862;99
50863;99
50864;99
50865;99
50866;99
50867;99
50868;99
50869;99
50870;99
50871;99
50872;99
50873;99
50874;99
50875;99
50876;99
50877;99
50878;99
50879;99
50880;99
50881;99
50882;99
50883;99
50884;100
50885;101
50886;101
50887;101
50888;101
50889;101
50890;101
50891;101
50892;101
50893;101
50894;101
50895;101
50896;101
50897;101
50898;101
50899;101
50900;101
50901;101
50902;101
50903;101
50904;101
50905;101
50906;101
50907;101
50908;101
50909;101
50910;101
50911;101
50912;101
50913;101
50914;101
50915;101
50916;101
50917;101
50918;101
50919;101
50920;101
50921;101
50922;101
50923;101
50924;101
50925;101
50926;101
50927;101
50928;101
50929;101
50930;101
50931;101
50932;101
50933;101
50934;101
50935;101
50936;101
50937;101
50938;101
50939;101
50940;101
50941;102
50942;102
50943;102
50944;102
50945;102
50946;102
50947;102
50948;102
50949;102
50950;102
50951;102
50952;102
50953;102
50954;102
50955;102
50956;102
50957;102
50958;102
50959;102
50960;102
50961;102
50962;102
50963;102
50964;102
50965;102
50966;102
50967;102
50968;102
50969;102
50970;102
50971;102
50972;102
50973;102
50974;102
50975;102
50976;102
50977;102
50978;102
50979;102
50980;102
50981;102
50982;102
50983;102
50984;102
50985;102
50986;102
50987;102
50988;102
50989;102
50990;102
50991;102
50992;102
50993;102
50994;102
50995;102
50996;102
50997;102
50998;102
50999;102
51000;102
51001;102
51002;102
51003;102
51004;102
51005;102
51006;102
51007;102
51008;102
51009;102
51010;102
51011;102
51012;102
51013;102
51014;102
51015;102
51016;102
51017;102
51018;102
51019;102
51020;102
51021;102
51022;102
51023;102
51024;102
51025;102
51026;102
51027;102
51028;102
51029;102
51030;102
51031;102
51032;102
51033;102
51034;102
51035;102
51036;102
51037;102
51038;102
51039;102
51040;102
51041;102
51042;102
51043;102
51044;102
51045;102
51046;102
51047;102
51048;102
51049;102
51050;102
51051;102
51052;102
51053;102
51054;102
51055;102
51056;102
51057;102
51058;102
51059;102
51060;102
51061;102
51062;102
51063;102
51064;102
51065;102
51066;102
51067;102
51068;102
51069;102
51070;102
51071;102
51072;102
51073;102
51074;102
51075;102
51076;102
51077;102
51078;102
51079;102
51080;102
51081;102
51082;102
51083;102
51084;102
51085;102
51086;102
51087;102
51088;102
51089;102
51090;102
51091;102
51092;102
51093;102
51094;102
51095;102
51096;102
51097;102
51098;102
51099;102
51100;102
51101;102
51102;102
51103;102
51104;102
51105;102
51106;102
51107;102
51108;102
51109;102
51110;102
51111;102
51112;102
51113;102
51114;102
51115;102
51116;102
51117;102
51118;102
51119;102
51120;102
51121;102
51122;102
51123;102
51124;102
51125;102
51126;102
51127;102
51128;102
51129;102
51130;102
51131;102
51132;102
51133;102
51134;102
51135;102
51136;102
51137;102
51138;102
51139;102
51140;102
51141;102
51142;102
51143;102
51144;102
51145;102
51146;102
51147;102
51148;102
51149;102
51150;102
51151;102
51152;102
51153;102
51154;102
51155;102
51156;102
51157;102
51158;102
51159;102
51160;102
51161;102
51162;102
51163;102
51164;102
51165;102
51166;102
51167;102
51168;102
51169;102
51170;102
51171;102
51172;102
51173;102
51174;102
51175;102
51176;102
51177;102
51178;102
51179;102
51180;102
51181;102
51182;102
51183;102
51184;102
51185;102
51186;102
51187;102
51188;102
51189;102
51190;102
51191;102
51192;102
51193;102
51194;102
51195;102
51196;102
51197;102
51198;102
51199;102
51200;102
51201;102
51202;102
51203;102
51204;102
51205;102
51206;102
51207;102
51208;102
51209;102
51210;102
51211;102
51212;102
51213;102
51214;102
51215;102
51216;102
51217;102
51218;102
51219;102
51220;102
51221;102
51222;102
51223;102
51224;102
51225;102
51226;102
51227;102
51228;102
51229;102
51230;102
51231;102
51232;102
51233;102
51234;102
51235;102
51236;102
51237;102
51238;102
51239;102
51240;102
51241;102
51242;102
51243;102
51244;102
51245;102
51246;102
51247;102
51248;102
51249;102
51250;102
51251;102
51252;102
51253;102
51254;102
51255;102
51256;102
51257;102
51258;102
51259;102
51260;102
51261;102
51262;102
51263;102
51264;102
51265;102
51266;102
51267;102
51268;102
51269;102
51270;102
51271;102
51272;102
51273;102
51274;102
51275;102
51276;102
51277;102
51278;102
51279;102
51280;102
51281;102
51282;102
51283;102
51284;102
51285;102
51286;102
51287;102
51288;102
51289;102
51290;102
51291;102
51292;102
51293;102
51294;102
51295;102
51296;102
51297;102
51298;102
51299;102
51300;102
51301;102
51302;102
51303;102
51304;102
51305;102
51306;102
51307;102
51308;102
51309;102
51310;102
51311;102
51312;102
51313;102
51314;102
51315;102
51316;102
51317;102
51318;102
51319;102
51320;102
51321;102
51322;102
51323;102
51324;102
51325;102
51326;102
51327;102
51328;102
51329;102
51330;102
51331;102
51332;102
51333;102
51334;102
51335;102
51336;102
51337;102
51338;102
51339;102
51340;102
51341;102
51342;102
51343;102
51344;102
51345;102
51346;102
51347;102
51348;102
51349;102
51350;102
51351;102
51352;102
51353;102
51354;102
51355;102
51356;102
51357;102
51358;102
51359;102
51360;102
51361;102
51362;102
51363;102
51364;102
51365;102
51366;102
51367;102
51368;102
51369;102
51370;102
51371;102
51372;102
51373;102
51374;102
51375;102
51376;102
51377;102
51378;102
51379;102
51380;102
51381;102
51382;102
51383;102
51384;102
51385;102
51386;102
51387;102
51388;102
51389;102
51390;102
51391;102
51392;102
51393;102
51394;102
51395;102
51396;102
51397;102
51398;102
51399;102
51400;102
51401;102
51402;102
51403;102
51404;102
51405;102
51406;102
51407;102
51408;102
51409;102
51410;102
51411;102
51412;102
51413;102
51414;102
51415;102
51416;102
51417;102
51418;102
51419;102
51420;102
51421;102
51422;102
51423;102
51424;102
51425;102
51426;102
51427;102
51428;102
51429;102
51430;102
51431;102
51432;102
51433;102
51434;102
51435;102
51436;102
51437;102
51438;102
51439;102
51440;102
51441;102
51442;102
51443;102
51444;102
51445;102
51446;102
51447;102
51448;102
51449;102
51450;102
51451;102
51452;102
51453;102
51454;102
51455;102
51456;102
51457;102
51458;102
51459;102
51460;102
51461;103
51462;103
51463;103
51464;103
51465;103
51466;103
51467;103
51468;103
51469;104
51470;104
51471;104
51472;104
51473;104
51474;104
51475;104
51476;104
51477;104
51478;104
51479;104
51480;104
51481;104
51482;104
51483;104
51484;104
51485;104
51486;104
51487;104
51488;104
51489;104
51490;104
51491;104
51492;104
51493;104
51494;104
51495;104
51496;104
51497;104
51498;104
51499;104
51500;104
51501;104
51502;104
51503;104
51504;104
51505;104
51506;104
51507;104
51508;104
51509;104
51510;104
51511;104
51512;104
51513;104
51514;104
51515;104
51516;104
51517;104
51518;104
51519;104
51520;104
51521;104
51522;104
51523;104
51524;104
51525;104
51526;104
51527;104
51528;104
51529;104
51530;104
51531;104
51532;104
51533;104
51534;104
51535;104
51536;104
51537;104
51538;104
51539;104
51540;104
51541;104
51542;104
51543;104
51544;104
51545;104
51546;104
51547;104
51548;104
51549;104
51550;104
51551;104
51552;104
51553;104
51554;104
51555;104
51556;104
51557;104
51558;104
51559;104
51560;104
51561;104
51562;104
51563;104
51564;104
51565;104
51566;104
51567;104
51568;104
51569;104
51570;104
51571;104
51572;104
51573;104
51574;104
51575;104
51576;104
51577;104
51578;104
51579;104
51580;104
51581;104
51582;104
51583;104
51584;104
51585;104
51586;104
51587;104
51588;104
51589;104
51590;104
51591;104
51592;104
51593;104
51594;104
51595;104
51596;104
51597;104
51598;104
51599;104
51600;104
51601;104
51602;104
51603;104
51604;104
51605;104
51606;104
51607;104
51608;104
51609;104
51610;104
51611;104
51612;104
51613;104
51614;104
51615;104
51616;104
51617;104
51618;104
51619;104
51620;104
51621;104
51622;104
51623;104
51624;104
51625;104
51626;104
51627;104
51628;104
51629;104
51630;104
51631;104
51632;104
51633;104
51634;104
51635;104
51636;104
51637;104
51638;104
51639;104
51640;104
51641;104
51642;104
51643;104
51644;104
51645;104
51646;104
51647;104
51648;104
51649;104
51650;104
51651;104
51652;104
51653;104
51654;104
51655;104
51656;104
51657;104
51658;104
51659;104
51660;104
51661;104
51662;104
51663;104
51664;104
51665;104
51666;104
51667;104
51668;104
51669;104
51670;104
51671;104
51672;104
51673;104
51674;104
51675;104
51676;104
51677;104
51678;104
51679;104
51680;104
51681;104
51682;104
51683;104
51684;104
51685;104
51686;104
51687;104
51688;104
51689;104
51690;104
51691;104
51692;104
51693;104
51694;104
51695;104
51696;104
51697;104
51698;104
51699;104
51700;104
51701;104
51702;104
51703;104
51704;104
51705;104
51706;104
51707;104
51708;104
51709;104
51710;104
51711;104
51712;104
51713;104
51714;104
51715;104
51716;104
51717;104
51718;104
51719;104
51720;104
51721;104
51722;104
51723;104
51724;104
51725;104
51726;104
51727;104
51728;104
51729;104
51730;104
51731;104
51732;104
51733;104
51734;104
51735;104
51736;104
51737;104
51738;104
51739;104
51740;104
51741;104
51742;104
51743;104
51744;104
51745;104
51746;104
51747;104
51748;104
51749;104
51750;104
51751;104
51752;104
51753;104
51754;104
51755;104
51756;104
51757;104
51758;104
51759;104
51760;104
51761;104
51762;104
51763;104
51764;104
51765;104
51766;104
51767;104
51768;104
51769;104
51770;104
51771;104
51772;104
51773;104
51774;104
51775;104
51776;104
51777;104
51778;104
51779;104
51780;104
51781;104
51782;104
51783;104
51784;104
51785;104
51786;104
51787;104
51788;104
51789;104
51790;104
51791;104
51792;104
51793;104
51794;104
51795;104
51796;104
51797;104
51798;104
51799;104
51800;104
51801;104
51802;104
51803;104
51804;104
51805;104
51806;104
51807;104
51808;104
51809;104
51810;104
51811;104
51812;104
51813;104
51814;104
51815;104
51816;104
51817;104
51818;104
51819;104
51820;104
51821;104
51822;104
51823;104
51824;104
51825;104
51826;104
51827;104
51828;104
51829;104
51830;104
51831;104
51832;104
51833;104
51834;104
51835;104
51836;104
51837;104
51838;104
51839;104
51840;104
51841;104
51842;104
51843;104
51844;104
51845;104
51846;104
51847;104
51848;104
51849;104
51850;104
51851;104
51852;104
51853;104
51854;104
51855;104
51856;104
51857;104
51858;104
51859;104
51860;104
51861;104
51862;104
51863;104
51864;104
51865;104
51866;104
51867;104
51868;104
51869;104
51870;104
51871;104
51872;104
51873;104
51874;104
51875;104
51876;104
51877;104
51878;104
51879;104
51880;104
51881;104
51882;104
51883;104
51884;104
51885;104
51886;104
51887;104
51888;104
51889;104
51890;104
51891;104
51892;104
51893;104
51894;104
51895;104
51896;104
51897;104
51898;104
51899;104
51900;104
51901;104
51902;104
51903;104
51904;104
51905;104
51906;104
51907;104
51908;104
51909;104
51910;104
51911;104
51912;104
51913;104
51914;104
51915;104
51916;104
51917;104
51918;104
51919;104
51920;104
51921;104
51922;104
51923;104
51924;104
51925;104
51926;104
51927;104
51928;104
51929;104
51930;104
51931;104
51932;104
51933;104
51934;104
51935;104
51936;104
51937;104
51938;104
51939;104
51940;104
51941;104
51942;104
51943;104
51944;104
51945;104
51946;104
51947;104
51948;104
51949;104
51950;104
51951;104
51952;104
51953;104
51954;104
51955;104
51956;104
51957;104
51958;104
51959;104
51960;104
51961;104
51962;104
51963;104
51964;104
51965;104
51966;104
51967;104
51968;104
51969;104
51970;104
51971;104
51972;104
51973;104
51974;104
51975;104
51976;104
51977;104
51978;104
51979;104
51980;104
51981;104
51982;104
51983;104
51984;104
51985;104
51986;104
51987;104
51988;104
51989;104
51990;104
51991;104
51992;104
51993;104
51994;104
51995;104
51996;104
51997;104
51998;104
51999;104
52000;104
52001;104
52002;104
52003;104
52004;104
52005;104
52006;104
52007;104
52008;104
52009;104
52010;104
52011;104
52012;104
52013;104
52014;104
52015;104
52016;104
52017;104
52018;104
52019;104
52020;104
52021;104
52022;104
52023;104
52024;104
52025;104
52026;104
52027;104
52028;104
52029;104
52030;104
52031;104
52032;104
52033;104
52034;104
52035;104
52036;104
52037;104
52038;104
52039;104
52040;104
52041;104
52042;104
52043;104
52044;104
52045;104
52046;104
52047;104
52048;104
52049;104
52050;104
52051;104
52052;104
52053;104
52054;104
52055;104
52056;104
52057;104
52058;104
52059;104
52060;104
52061;104
52062;104
52063;104
52064;104
52065;104
52066;104
52067;104
52068;104
52069;104
52070;104
52071;104
52072;104
52073;104
52074;104
52075;104
52076;104
52077;104
52078;104
52079;104
52080;104
52081;104
52082;104
52083;104
52084;104
52085;104
52086;104
52087;104
52088;104
52089;104
52090;104
52091;104
52092;104
52093;104
52094;104
52095;104
52096;104
52097;104
52098;104
52099;104
52100;104
52101;104
52102;104
52103;104
52104;104
52105;104
52106;104
52107;104
52108;104
52109;104
52110;104
52111;104
52112;104
52113;104
52114;104
52115;104
52116;104
52117;104
52118;104
52119;104
52120;104
52121;104
52122;104
52123;104
52124;104
52125;104
52126;104
52127;104
52128;104
52129;104
52130;104
52131;104
52132;104
52133;104
52134;104
52135;104
52136;104
52137;104
52138;104
52139;104
52140;104
52141;104
52142;104
52143;104
52144;104
52145;104
52146;104
52147;104
52148;104
52149;104
52150;104
52151;104
52152;104
52153;104
52154;104
52155;104
52156;104
52157;104
52158;104
52159;104
52160;104
52161;104
52162;104
52163;104
52164;104
52165;104
52166;104
52167;104
52168;104
52169;104
52170;104
52171;104
52172;104
52173;104
52174;104
52175;104
52176;104
52177;104
52178;104
52179;104
52180;104
52181;104
52182;104
52183;104
52184;104
52185;104
52186;104
52187;104
52188;104
52189;104
52190;104
52191;104
52192;104
52193;104
52194;104
52195;104
52196;104
52197;104
52198;104
52199;104
52200;104
52201;104
52202;104
52203;104
52204;104
52205;104
52206;104
52207;104
52208;104
52209;104
52210;104
52211;104
52212;104
52213;104
52214;104
52215;104
52216;104
52217;104
52218;104
52219;104
52220;104
52221;104
52222;104
52223;104
52224;104
52225;104
52226;104
52227;104
52228;104
52229;104
52230;104
52231;104
52232;104
52233;104
52234;104
52235;104
52236;104
52237;104
52238;104
52239;104
52240;104
52241;104
52242;104
52243;104
52244;104
52245;104
52246;104
52247;104
52248;104
52249;104
52250;104
52251;104
52252;104
52253;104
52254;104
52255;104
52256;104
52257;104
52258;104
52259;104
52260;104
52261;104
52262;104
52263;104
52264;104
52265;104
52266;104
52267;104
52268;104
52269;104
52270;104
52271;104
52272;104
52273;104
52274;104
52275;104
52276;104
52277;104
52278;104
52279;104
52280;104
52281;104
52282;104
52283;104
52284;104
52285;104
52286;104
52287;104
52288;104
52289;104
52290;104
52291;104
52292;104
52293;104
52294;104
52295;104
52296;104
52297;104
52298;104
52299;104
52300;104
52301;104
52302;104
52303;104
52304;104
52305;104
52306;104
52307;104
52308;104
52309;104
52310;104
52311;104
52312;104
52313;104
52314;104
52315;104
52316;104
52317;104
52318;104
52319;104
52320;104
52321;104
52322;104
52323;104
52324;104
52325;104
52326;104
52327;104
52328;104
52329;104
52330;104
52331;104
52332;104
52333;104
52334;104
52335;104
52336;104
52337;104
52338;104
52339;104
52340;104
52341;104
52342;104
52343;104
52344;104
52345;104
52346;104
52347;104
52348;104
52349;104
52350;104
52351;104
52352;104
52353;104
52354;104
52355;104
52356;104
52357;104
52358;104
52359;104
52360;104
52361;104
52362;104
52363;104
52364;104
52365;104
52366;104
52367;104
52368;104
52369;104
52370;104
52371;104
52372;104
52373;104
52374;104
52375;104
52376;104
52377;104
52378;104
52379;104
52380;104
52381;104
52382;104
52383;104
52384;104
52385;104
52386;104
52387;104
52388;104
52389;104
52390;104
52391;104
52392;104
52393;104
52394;104
52395;104
52396;104
52397;104
52398;104
52399;104
52400;104
52401;104
52402;104
52403;104
52404;104
52405;104
52406;104
52407;104
52408;104
52409;104
52410;104
52411;104
52412;104
52413;104
52414;104
52415;104
52416;104
52417;104
52418;104
52419;104
52420;104
52421;104
52422;104
52423;104
52424;104
52425;104
52426;104
52427;104
52428;104
52429;104
52430;104
52431;104
52432;104
52433;104
52434;104
52435;104
52436;104
52437;104
52438;104
52439;104
52440;104
52441;104
52442;104
52443;104
52444;104
52445;104
52446;104
52447;104
52448;105
52449;105
52450;105
52451;105
52452;105
52453;105
52454;105
52455;105
52456;105
52457;105
52458;105
52459;105
52460;105
52461;105
52462;105
52463;106
52464;106
52465;106
52466;106
52467;106
52468;106
52469;106
52470;106
52471;106
52472;106
52473;106
52474;106
52475;106
52476;106
52477;106
52478;106
52479;106
52480;106
52481;106
52482;106
52483;106
52484;106
52485;106
52486;106
52487;106
52488;106
52489;106
52490;106
52491;106
52492;106
52493;106
52494;106
52495;106
52496;106
52497;106
52498;106
52499;106
52500;106
52501;106
52502;106
52503;106
52504;106
52505;106
52506;106
52507;106
52508;106
52509;106
52510;106
52511;106
52512;106
52513;106
52514;106
52515;106
52516;106
52517;106
52518;106
52519;106
52520;106
52521;106
52522;106
52523;106
52524;106
52525;106
52526;106
52527;106
52528;106
52529;106
52530;106
52531;106
52532;106
52533;106
52534;106
52535;106
52536;106
52537;106
52538;106
52539;106
52540;106
52541;106
52542;106
52543;106
52544;106
52545;106
52546;106
52547;106
52548;106
52549;106
52550;106
52551;106
52552;106
52553;106
52554;106
52555;106
52556;106
52557;106
52558;106
52559;106
52560;106
52561;106
52562;106
52563;106
52564;106
52565;106
52566;106
52567;106
52568;106
52569;106
52570;106
52571;106
52572;106
52573;106
52574;106
52575;106
52576;106
52577;106
52578;106
52579;106
52580;106
52581;106
52582;106
52583;106
52584;106
52585;106
52586;106
52587;106
52588;106
52589;106
52590;106
52591;106
52592;106
52593;106
52594;106
52595;106
52596;106
52597;106
52598;106
52599;106
52600;106
52601;106
52602;106
52603;106
52604;106
52605;106
52606;106
52607;106
52608;106
52609;106
52610;106
52611;106
52612;106
52613;106
52614;106
52615;106
52616;106
52617;106
52618;106
52619;106
52620;106
52621;106
52622;106
52623;106
52624;106
52625;106
52626;106
52627;106
52628;106
52629;106
52630;106
52631;106
52632;106
52633;106
52634;106
52635;106
52636;106
52637;106
52638;106
52639;106
52640;106
52641;106
52642;106
52643;106
52644;106
52645;106
52646;106
52647;106
52648;106
52649;106
52650;106
52651;106
52652;106
52653;106
52654;106
52655;106
52656;106
52657;106
52658;106
52659;106
52660;106
52661;106
52662;106
52663;106
52664;106
52665;106
52666;106
52667;106
52668;106
52669;106
52670;106
52671;106
52672;106
52673;106
52674;106
52675;106
52676;106
52677;106
52678;106
52679;106
52680;106
52681;106
52682;106
52683;106
52684;106
52685;106
52686;106
52687;106
52688;106
52689;106
52690;106
52691;106
52692;106
52693;106
52694;106
52695;106
52696;106
52697;106
52698;106
52699;106
52700;106
52701;106
52702;106
52703;106
52704;106
52705;106
52706;106
52707;106
52708;106
52709;106
52710;106
52711;106
52712;106
52713;106
52714;106
52715;106
52716;106
52717;106
52718;106
52719;106
52720;106
52721;106
52722;106
52723;106
52724;106
52725;106
52726;106
52727;106
52728;106
52729;106
52730;106
52731;106
52732;106
52733;106
52734;106
52735;106
52736;106
52737;106
52738;106
52739;106
52740;106
52741;106
52742;106
52743;106
52744;106
52745;106
52746;106
52747;106
52748;106
52749;106
52750;106
52751;106
52752;106
52753;106
52754;106
52755;106
52756;106
52757;106
52758;106
52759;106
52760;106
52761;106
52762;106
52763;106
52764;106
52765;106
52766;106
52767;106
52768;106
52769;106
52770;106
52771;106
52772;106
52773;106
52774;106
52775;106
52776;106
52777;106
52778;106
52779;106
52780;106
52781;106
52782;106
52783;106
52784;106
52785;106
52786;106
52787;106
52788;106
52789;106
52790;106
52791;106
52792;106
52793;106
52794;106
52795;106
52796;106
52797;106
52798;106
52799;106
52800;106
52801;106
52802;106
52803;106
52804;106
52805;106
52806;106
52807;106
52808;106
52809;106
52810;106
52811;106
52812;106
52813;106
52814;106
52815;106
52816;106
52817;106
52818;106
52819;106
52820;106
52821;106
52822;106
52823;106
52824;106
52825;106
52826;106
52827;106
52828;106
52829;106
52830;106
52831;106
52832;106
52833;106
52834;106
52835;106
52836;106
52837;106
52838;106
52839;106
52840;106
52841;106
52842;106
52843;106
52844;106
52845;106
52846;106
52847;106
52848;106
52849;106
52850;106
52851;106
52852;106
52853;106
52854;106
52855;106
52856;106
52857;106
52858;106
52859;106
52860;106
52861;106
52862;106
52863;106
52864;106
52865;106
52866;106
52867;106
52868;106
52869;106
52870;106
52871;106
52872;106
52873;106
52874;106
52875;106
52876;106
52877;106
52878;106
52879;106
52880;106
52881;106
52882;106
52883;106
52884;106
52885;106
52886;106
52887;106
52888;106
52889;106
52890;106
52891;106
52892;106
52893;106
52894;106
52895;106
52896;106
52897;106
52898;106
52899;106
52900;106
52901;106
52902;106
52903;106
52904;106
52905;106
52906;106
52907;106
52908;106
52909;106
52910;106
52911;106
52912;106
52913;106
52914;106
52915;106
52916;106
52917;106
52918;106
52919;106
52920;106
52921;106
52922;106
52923;106
52924;106
52925;106
52926;106
52927;106
52928;106
52929;106
52930;106
52931;106
52932;106
52933;106
52934;106
52935;106
52936;106
52937;106
52938;106
52939;106
52940;106
52941;106
52942;106
52943;106
52944;106
52945;106
52946;106
52947;106
52948;106
52949;106
52950;106
52951;106
52952;106
52953;106
52954;106
52955;106
52956;106
52957;106
52958;106
52959;106
52960;106
52961;106
52962;106
52963;106
52964;106
52965;106
52966;106
52967;106
52968;106
52969;106
52970;106
52971;106
52972;106
52973;106
52974;106
52975;106
52976;106
52977;106
52978;106
52979;106
52980;106
52981;106
52982;106
52983;106
52984;106
52985;106
52986;106
52987;106
52988;106
52989;106
52990;106
52991;106
52992;106
52993;106
52994;106
52995;106
52996;106
52997;106
52998;106
52999;106
53000;106
53001;106
53002;106
53003;106
53004;106
53005;106
53006;106
53007;106
53008;106
53009;106
53010;106
53011;106
53012;106
53013;106
53014;106
53015;106
53016;106
53017;106
53018;106
53019;106
53020;106
53021;106
53022;106
53023;106
53024;106
53025;106
53026;106
53027;106
53028;106
53029;106
53030;106
53031;106
53032;106
53033;106
53034;106
53035;106
53036;106
53037;106
53038;106
53039;106
53040;106
53041;106
53042;106
53043;106
53044;106
53045;106
53046;106
53047;106
53048;106
53049;106
53050;106
53051;106
53052;106
53053;106
53054;106
53055;106
53056;106
53057;106
53058;106
53059;106
53060;106
53061;106
53062;106
53063;106
53064;106
53065;106
53066;106
53067;106
53068;106
53069;106
53070;106
53071;106
53072;106
53073;106
53074;106
53075;106
53076;106
53077;106
53078;106
53079;106
53080;106
53081;106
53082;106
53083;106
53084;106
53085;106
53086;106
53087;106
53088;106
53089;106
53090;106
53091;106
53092;106
53093;106
53094;106
53095;106
53096;106
53097;106
53098;106
53099;106
53100;106
53101;106
53102;106
53103;106
53104;106
53105;106
53106;106
53107;106
53108;106
53109;106
53110;106
53111;106
53112;106
53113;106
53114;106
53115;106
53116;106
53117;106
53118;106
53119;106
53120;106
53121;106
53122;106
53123;106
53124;106
53125;106
53126;106
53127;106
53128;106
53129;106
53130;106
53131;106
53132;106
53133;106
53134;106
53135;106
53136;106
53137;106
53138;106
53139;106
53140;106
53141;106
53142;106
53143;106
53144;106
53145;106
53146;106
53147;106
53148;106
53149;106
53150;106
53151;106
53152;106
53153;106
53154;106
53155;106
53156;106
53157;106
53158;106
53159;106
53160;106
53161;106
53162;106
53163;106
53164;106
53165;106
53166;106
53167;106
53168;106
53169;106
53170;106
53171;106
53172;106
53173;106
53174;106
53175;106
53176;106
53177;106
53178;106
53179;106
53180;106
53181;106
53182;106
53183;106
53184;106
53185;106
53186;106
53187;106
53188;106
53189;106
53190;106
53191;106
53192;106
53193;106
53194;106
53195;106
53196;106
53197;106
53198;106
53199;106
53200;106
53201;106
53202;106
53203;106
53204;106
53205;106
53206;106
53207;106
53208;106
53209;106
53210;106
53211;106
53212;106
53213;106
53214;106
53215;106
